timestamp,binary_hash,hamming_to_prev
2025-11-29T22:05:03.862378,11011101 00100000 11111101 01010000 01011111 01111010 01110100 11110101 00000111 11101110 10101011 01101111,5
2025-11-29T22:05:04.228467,11011101 00100010 11111101 00010011 01011110 01111010 01111100 11110001 00000111 11101111 10101111 01101111,9
2025-11-29T22:05:04.562074,11011101 00100010 11111101 00010000 01011110 01111010 01111100 11110001 00000111 11101011 10111101 01101111,5
2025-11-29T22:05:04.952901,11011001 00100000 11011101 00010010 01111110 01111010 01111100 11110000 10000111 11100011 10111101 01101111,8
2025-11-29T22:05:05.336793,11011101 00100010 11111101 01010011 01011111 01111010 01111100 11110100 00000111 11101110 10101101 01101111,13
2025-11-29T22:05:05.700459,11011101 00100010 11111101 01010001 01011111 01111010 01110100 11110101 00000111 11101110 10111001 01101111,5
2025-11-29T22:05:06.138162,11011101 00100010 11111101 01010000 01011110 01111010 01110100 11110100 00000111 11101111 10111001 01101111,4
2025-11-29T22:05:06.520901,11011101 00100010 11111101 00010001 01011110 01111010 01111100 11110101 00000111 11101111 10101101 01101111,6
2025-11-29T22:05:06.883817,11011101 00100010 11111101 01010011 01011110 01111000 01110100 11110001 00000111 11101111 10111101 01101111,6
2025-11-29T22:05:07.271628,11011101 00100000 11111101 00010011 01111110 01101010 01111100 11110000 10000111 11101011 10111111 01101111,10
2025-11-29T22:05:07.602126,11011001 00100010 11111101 00010010 01111111 01111010 01110100 11010000 00000111 11101111 10111101 01101111,10
2025-11-29T22:05:07.946031,11011001 00100000 11111101 00010001 01111110 01101010 01111100 11110001 00000111 11101111 10111101 01101111,8
2025-11-29T22:05:08.488720,11011101 00101000 11111101 00010000 01111110 01101000 01111100 11010001 00000111 11101011 10111011 01101111,8
2025-11-29T22:05:08.871067,11011101 00100010 11111101 00010010 01111110 01111010 01110100 11010000 00000111 11101111 10101111 01101111,10
2025-11-29T22:05:09.260957,11011101 00100010 11111101 00010001 01111111 01111010 01111100 11110001 00000111 11101110 10111001 01101111,10
2025-11-29T22:05:09.600126,11011101 00100010 11111101 00010000 01111110 01111010 01111100 11110001 00000111 11101111 10101101 01101111,5
2025-11-29T22:05:09.976830,11011101 00100000 11111101 00010001 01011110 01111000 01101100 11110001 10000111 11100011 10111101 01100111,10
2025-11-29T22:05:10.346789,11011101 00100010 11011101 01010011 01011101 00111010 01111100 11110100 00000111 11101010 10111111 01101111,16
2025-11-29T22:05:10.711280,11011101 00100010 11011101 01010011 01001101 01111010 01111100 11110000 01000111 11100010 10111001 01101111,7
2025-11-29T22:05:11.081501,11011001 00100010 11011101 01010010 01011111 01111010 01110100 11110000 00000111 11101011 10101001 01101111,9
2025-11-29T22:05:11.420717,11011101 00100010 11011101 01010010 01011111 01111010 01110100 11010000 00000111 11101111 10111101 01101111,5
2025-11-29T22:05:11.809712,11011001 00100010 11111101 00010011 01111111 01111010 01110000 11110101 00000111 11101110 10111011 01101111,12
2025-11-29T22:05:12.197918,11011101 00100000 11111101 01011001 01111111 01111010 01110100 11110001 00000111 11101110 10101001 01101111,9
2025-11-29T22:05:12.562801,11011101 00100000 11111101 00010001 01111110 01111010 01111100 11110101 00000111 11101111 10101111 01101111,8
2025-11-29T22:05:12.870736,11011101 00100000 11111101 00010001 01111110 01111010 01111100 11110001 00000111 11101110 10101111 01101111,2
2025-11-29T22:05:13.241212,11011101 00100000 11111101 00010001 01011110 01111010 01111100 11110100 00000111 11101111 10101001 01101111,6
2025-11-29T22:05:13.722274,11011101 00100000 11111111 00010001 01011111 01111010 01111100 11110100 10000111 11100110 10101111 01101111,7
2025-11-29T22:05:14.102359,11011101 00100010 11111101 01010010 01011111 01111010 01110100 11110100 00000111 11101010 10111001 01101111,12
2025-11-29T22:05:14.442283,11011101 00100010 11111101 00010011 01011110 01101010 01110100 11110001 00000111 11101011 10101101 01101111,9
2025-11-29T22:05:14.774961,11011101 00100010 11111101 01010001 01011110 01111010 01111100 11110100 00000111 11101010 10101101 01101111,7
2025-11-29T22:05:15.162707,11011101 00100000 11111111 00010001 01011110 01111010 01111100 11110100 10000111 11101011 10101111 01101111,6
2025-11-29T22:05:15.589958,11011101 00100010 11111101 01010001 01011111 01111010 01110100 11110100 00000111 11100111 10101111 01101111,8
2025-11-29T22:05:16.050151,11011101 00100000 11111101 01010011 01011110 01111010 01110100 11110100 00000111 11101111 10101111 01101111,4
2025-11-29T22:05:16.461454,11011001 00101010 11011101 00010010 01011100 01111010 01111100 11110001 00000111 11100011 10111001 01101111,15
2025-11-29T22:05:16.816543,11011101 00101010 11011101 00010000 01111110 01111110 01111100 11110001 10000111 11101011 10111001 01101111,7
2025-11-29T22:05:17.190502,11011101 00100010 11111101 00010001 01111111 01111010 01110100 11110101 00000111 11101111 10101101 01101111,11
2025-11-29T22:05:17.550036,11011101 00100000 11111101 00011000 01111111 01101010 01111100 11110000 10000111 11101111 10111111 01100111,11
2025-11-29T22:05:17.873858,11011001 00100010 11111101 01010010 01111110 01111010 01111100 11110000 10000111 11101011 10111101 01101111,10
2025-11-29T22:05:18.223268,11011101 00100000 11111101 00010001 01111111 01101010 01111100 11110001 10000111 11101011 10101111 01101111,10
2025-11-29T22:05:18.627620,11011001 00100000 11111101 00010011 01111110 01111010 01111100 11110000 10000111 11101011 10111111 01101111,6
2025-11-29T22:05:19.096231,11011101 00100010 11111101 00010001 01111111 01111010 01110100 11110000 00000111 11101111 10111111 01101111,7
2025-11-29T22:05:19.450737,11011101 00100000 11111101 00010001 01111111 11111010 01111100 11110000 10000111 11101110 10101111 01101111,6
2025-11-29T22:05:19.831265,11011001 00100000 11111101 00010000 01111110 01111010 01111100 11110000 00000111 11101011 10101111 01101111,7
2025-11-29T22:05:20.273217,11011001 00100010 11111101 00010011 01111110 01111010 01111100 11010000 00000111 11100011 10101111 01101111,5
2025-11-29T22:05:20.650860,11011101 00100000 11111111 00110001 01111111 01111010 01111100 11111000 10000111 11100011 10111111 01101111,10
2025-11-29T22:05:21.040268,11011101 00100000 11111101 00010001 01111110 01111010 01101100 11111000 10000111 11100011 10111111 01101111,4
2025-11-29T22:05:21.464896,11011101 00100010 11111101 01010011 01011110 01111010 01100100 11110100 00000111 11100011 10111001 01101111,10
2025-11-29T22:05:21.816566,01011101 00100000 11111101 00010000 01111110 01111010 01110100 11110000 00000111 11101011 10101101 01101111,11
2025-11-29T22:05:22.195453,11011101 00100000 11111101 00010000 01111110 01111010 01111100 11110000 10000111 11100111 10101101 01101111,5
2025-11-29T22:05:22.553095,11011101 00101010 11111101 00010011 01111100 11111010 01111100 11110100 00000111 11100111 10111101 01101111,9
2025-11-29T22:05:22.904000,11011101 00100010 11111101 00010011 01111100 11111010 01110100 11110100 00000111 11100111 10101101 01101111,3
2025-11-29T22:05:23.324203,11011101 00100010 11111101 00010000 01111111 11111010 01111100 11110000 10000111 11101111 10101101 01101111,8
2025-11-29T22:05:23.676746,11011101 00100000 11111101 00011001 01111110 11111000 01100100 11110000 00000111 11101011 10101111 01101111,10
2025-11-29T22:05:24.055374,11011101 00100010 11111101 00010001 01011110 11111010 01110100 11110100 00000111 11101111 10101111 01101111,7
2025-11-29T22:05:24.460652,11011101 00100010 11111101 01010001 01011111 01111010 01100100 11110100 00000111 11100010 10111001 01101111,10
2025-11-29T22:05:24.896666,11011101 00100000 11111101 00010001 01011110 11111010 01111100 11110000 00000111 11101110 10101101 01101111,11
2025-11-29T22:05:25.204979,11011101 00100000 11111101 00010000 01111100 01111010 01111100 11110000 10000111 11100011 10101101 01101111,8
2025-11-29T22:05:25.570068,11011101 00100010 11111101 00011011 01111100 11110000 01101000 11010000 00000111 11100111 10111101 01101111,13
2025-11-29T22:05:25.911536,11011101 00100000 11111101 00010011 01111100 11111000 01100000 11111101 00000111 11100110 10111111 01101111,10
2025-11-29T22:05:26.224077,11011001 00100010 11111101 00010000 01011111 01111010 01101100 11110001 10000111 11101011 10101001 01101111,20
2025-11-29T22:05:26.576466,11011001 00100000 11111101 01010000 01111110 01111010 01110100 11111000 10000111 11100011 10100101 01101111,11
2025-11-29T22:05:26.932952,11011001 00100010 11111101 01010011 01111100 01111010 01100100 11110101 00000111 11100010 10111001 01101111,13
2025-11-29T22:05:27.248172,11011001 10101010 11111101 00010011 01111100 01111000 01100000 11110101 00000111 11100111 10101101 01101111,9
2025-11-29T22:05:27.610746,11011101 00100010 11111101 00010011 01111110 01111010 01110100 11110100 00000111 11100110 10101101 01101111,9
2025-11-29T22:05:27.951841,11011101 00100010 11111101 00010011 01111100 11111000 01110000 11110100 00000111 11100111 10101101 01101111,5
2025-11-29T22:05:28.274964,11011001 00100000 11111101 01010011 01111110 01111010 01100100 11110001 10000111 11101011 10101101 01101110,14
2025-11-29T22:05:28.602703,11011101 00100000 11111101 01010011 01011110 01111010 01111100 11111000 10000111 11100011 10101101 01101101,9
2025-11-29T22:05:28.967235,11011101 00100000 11111101 01010011 01111100 01111010 01101000 11110101 00000111 11100010 10101101 01101111,10
2025-11-29T22:05:29.285692,11011101 00100010 11111101 00010001 01111100 01111010 01111100 11110001 00000111 11101110 10101101 01101111,8
2025-11-29T22:05:29.623175,11011101 00100010 11111101 01010010 01111110 01111010 01110100 11110100 00000111 11100110 10111101 01101111,9
2025-11-29T22:05:30.068617,11011101 00100010 11111101 00010011 01111110 01111010 01110000 11110001 00000111 11101110 10101001 01101111,8
2025-11-29T22:05:30.431220,11011001 01100010 11111101 00010011 01111110 01111010 01100100 11110001 10000111 11101111 10100001 01101111,7
2025-11-29T22:05:30.759416,11011101 00100000 11111101 01010001 01111111 01111000 01110100 11010100 00000111 11101010 10111101 01101111,17
2025-11-29T22:05:31.070855,11011101 00100000 11111101 00010011 01011110 01111010 01110100 11111000 10000111 11101011 10101101 01101111,11
2025-11-29T22:05:31.397334,11011001 00100010 11111101 01010011 01111110 01111010 01100100 11010001 10000111 11100010 10111001 00101111,13
2025-11-29T22:05:31.760696,11011101 00100000 11111101 00010011 01111100 01111000 01100100 11110101 00000111 11101010 10111101 01101111,11
2025-11-29T22:05:32.092526,11011101 00100010 11111101 01010011 01111100 01111010 01100000 11110101 00000111 11100110 10101101 01101111,7
2025-11-29T22:05:32.435203,11011101 00100010 11111101 01010011 01111110 01111010 01110100 11110001 00000111 11101011 10101101 01101111,7
2025-11-29T22:05:32.774781,11011101 00100010 11111101 01011011 01111100 01111010 01100000 11110101 00000011 11101110 10111001 01101111,10
2025-11-29T22:05:33.087698,11011101 00100010 11111101 01010001 01011100 01111000 01110000 11110101 00000111 11101110 10111001 01101111,6
2025-11-29T22:05:33.461782,11011101 00100010 11111101 00010001 01111110 01111000 01111000 11110101 00000111 11101110 10111101 01101111,5
2025-11-29T22:05:33.774561,11011101 00100010 11111101 01010011 01011100 01111010 01100000 11110101 00000111 11100010 10111111 01101111,10
2025-11-29T22:05:34.102919,11011101 00100010 11111101 01010011 01011110 01111000 01100000 11110101 00000111 11101110 10111111 01101111,4
2025-11-29T22:05:34.425554,11011101 00100000 11111101 01010001 01011100 01111000 01110100 11110101 00000111 11101110 10111011 01101111,6
2025-11-29T22:05:34.864146,11011101 00100010 11111101 01011001 01111100 01111000 01110000 11110101 00000111 11101110 10111001 01101111,5
2025-11-29T22:05:35.187594,11011101 00100010 11111101 01010011 01111100 01111000 01111000 11110101 00000111 11101110 10111011 01101111,4
2025-11-29T22:05:35.515443,11011101 00100010 11111101 01011011 01111100 01111000 01100000 11110101 00000111 11101110 10111001 01101111,4
2025-11-29T22:05:35.850637,11011101 00100010 11111101 00011001 01111110 01111000 01101100 11110101 00000111 11101110 10111101 01101111,6
2025-11-29T22:05:36.211529,11011101 00100000 11111101 01010001 01111100 01111000 01100000 11110101 00000111 11101110 10111111 01101111,7
2025-11-29T22:05:36.522718,11011101 00100010 11111101 01010011 01111110 01111010 01110000 11110101 00000111 11101010 10111101 01101111,7
2025-11-29T22:05:36.840419,11011101 00100010 11111101 00010011 01111110 01111010 01101100 11110001 00000111 11100011 10111101 01101111,7
2025-11-29T22:05:37.143464,11011101 00100000 11111101 00010000 01111110 01111000 01111100 11110000 10000111 11101111 10101101 01101111,10
2025-11-29T22:05:37.452989,11011101 10100010 11111101 01110011 01011101 11111010 01111100 11010100 00000011 11100110 10111101 01101111,18
2025-11-29T22:05:37.786969,11011001 00100000 11111101 01010001 01011110 01111010 01110100 11110000 10000111 11100011 10111101 01100111,16
2025-11-29T22:05:38.115118,11011001 00100010 11111101 00010011 01111110 01111010 01110100 11110100 00000111 11101111 10111101 01101111,9
2025-11-29T22:05:38.440234,11011101 10100010 11111101 01010011 01011100 11111000 01110000 11110101 00000111 11100110 10111011 01101111,13
2025-11-29T22:05:38.805675,11011101 00100010 11111101 01010011 01111110 01111000 01110100 11110101 00000111 11101110 10111001 01101111,7
2025-11-29T22:05:39.108122,11011101 00100010 11111101 00010001 01111110 01111010 01110100 11110001 00000111 11101011 10111011 01101111,7
2025-11-29T22:05:39.422838,11011101 00100010 11111101 01010001 01011111 01111010 01110100 11110001 00000111 11101110 10111111 01101111,6
2025-11-29T22:05:39.850663,11011001 00100010 11111101 00010011 01111110 01111010 01110100 11110000 00000111 11101111 10111111 01101111,7
2025-11-29T22:05:40.161531,11011001 00100010 11011101 00010011 01111110 01111010 01111100 11110000 00000111 11101011 10111101 01101111,4
2025-11-29T22:05:40.542204,11011101 00100010 11111101 01010011 01111110 01111010 01111000 11110101 00000111 11101010 10111101 01101111,7
2025-11-29T22:05:40.901399,11011101 00100010 11111101 00010011 01011111 01111010 01111100 11110100 00000111 11101010 10111101 01101111,5
2025-11-29T22:05:41.221052,11011101 00100010 11111101 00010011 01011110 01111010 01111100 11110001 00000111 11101110 10111101 01101111,4
2025-11-29T22:05:41.552906,11011101 00100010 11111101 00010011 01111110 01111010 01100100 11110001 00000111 11100011 10111101 01101111,6
2025-11-29T22:05:41.938533,11011101 00100010 11111101 01010011 01011100 01111010 01111100 11110001 00000111 11100011 10111101 01101111,5
2025-11-29T22:05:42.311745,11011001 00100010 11111101 00010011 01111111 01111010 01111100 11110000 10000111 11100011 10111101 01101111,7
2025-11-29T22:05:42.671051,11011101 00101010 11011101 01010011 01011110 01111010 01110100 11110100 00000111 11100010 10111101 01101111,10
2025-11-29T22:05:43.001596,11011101 00101010 11011101 01010010 01011110 01111010 01110100 11110000 00000111 11101011 10111001 01101111,5
2025-11-29T22:05:43.318276,11011101 00100010 11011101 01010000 01011111 01111010 01110100 11110000 00000111 11101111 10111101 01101111,5
2025-11-29T22:05:43.660986,11011101 00100010 11111101 00010001 01011110 01111010 01111100 11110000 00000111 11101011 10111111 01101111,7
2025-11-29T22:05:43.980237,11011101 00100010 10111101 00010001 01001100 01111010 01111100 11110001 10000111 11100011 10111101 01101111,7
2025-11-29T22:05:44.344067,11011101 00101010 11111101 00010001 01011110 01111010 01111000 11111001 00000111 11100011 10111111 01101111,8
2025-11-29T22:05:44.664743,11011101 00101010 11011101 00010010 01011110 01111010 01111100 11110001 00000111 11101011 10111101 01101111,7
2025-11-29T22:05:45.011138,11011101 00100010 11111101 00010011 01011100 01111010 01111100 11111101 00000111 11100110 10111111 01101111,10
2025-11-29T22:05:45.495708,11011101 00100010 11011101 01010001 01011110 01111010 01111000 11110001 00000111 11101011 10111111 01101111,10
2025-11-29T22:05:45.833068,11011101 00101010 10011101 00010011 01001110 01111010 01101000 11110001 10000111 11100011 10111111 01101111,8
